,IDLink,Title,Headline,sentiment,episodic,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn,status,Hour
218,76250,Obama to propose $10-a-barrel oil tax,"President Barack Obama is about to unveil an ambitious plan for a """"""21st century clean transportation system."""""" And he hopes to fund it with a tax",,,Politico,obama,2/4/16 23:37,-0.047245559,0.11734963,3449,3,254,private,23
219,12590,Putin Gets Tough Grades for Managing Russia's Economy,"Russian President Vladimir Putin speeches during the meeting of Presidential Council for Culture and Art at the Kremlin on Dec. 25, in Moscow.",,,Bloomberg,economy,12/29/15 21:29,-0.091150484,0.059962701,144,4,139,private,21
220,58227,Microsoft Is the Best Dividend Stock on the Fortune 500,"Microsoft's $26.2 billion acquisition of LinkedIn LNKD 0.00% , announced earlier this month, inspired some criticism that the technology giant",,,Fortune,microsoft,6/21/16 18:31,0.194444444,0.060633906,-1,1,23,private,18
221,18922,The bullish story for the US economy never changed,While the manufacturing sector was buckling the fundamental story of the US economy never changed: it was all about consumers. The consumer economy and,,,Business Insider,economy,1/23/16 11:03,-0.333333333,-0.204124145,39,3,32,private,11
222,15464,China Economy Concerns Weigh on Oil Prices,0152 GMT [Dow Jones] Oil prices open lower as worries over China's slowing economy and equities volatility keep the market on a bearish,,,Wall Street Journal,economy,1/11/16 2:06,0.188982237,-0.30795659,2,0,0,private,2
223,6439,A Simple Guide To Building An Economy That Won't Destroy The ...,"Being a low-carbon consumer is great, but we need a low-carbon economy. To achieve this, we'll need to rewire businesses, cities, economics,",,,Huffington Post,economy,12/2/15 18:40,0,-0.161598282,32,0,3,private,18
224,70206,What Obama's reading about in Hawaii: Murder and aliens,President Barack Obama is making time to read during his annual vacation in Hawaii. And he's reading about murder and alien invasions.,,,Politico,obama,1/1/16 0:00,0.135416667,0.206538194,-1,-1,-1,private,0
225,95035,Obama Calls on Sen. Paul to Drop Objections to Tax Treaties,President Barack Obama on Friday called on Sen. Rand Paul to drop his &quot;quirky&quot; objections to pending international tax treaties so they can,,,ABC News,obama,5/6/16 19:55,0.015703716,0.010416667,56,0,2,private,19
226,7668,The Gift Economy and the Point of College,There is also much hemming and hawing in the media nowadays about the extent to which we should think of universities in economic terms.,,,Huffington Post,economy,12/7/15 22:40,0.110485435,0.197830317,11,0,0,private,22
227,73949,Bo And Sunny Obama Are Having A Great Snow Day,"As snow began to blanket Washington, D.C. and beyond, Bo and Sunny Obama went for a walk on the White House grounds. Lucky for us",,,Huffington Post,obama,1/22/16 23:37,0.367614778,0.22199257,312,0,4,private,23
228,95011,Russia's 'Obama' ice cream deepens chilly relations with US,"MOSCOW """""" A Russian company is trying to cash in on chilly relations between Moscow and Washington by releasing an ice cream called",,,New York Post,obama,5/6/16 22:35,-0.166666667,-0.373101254,1052,28,14,private,22
229,31781,Four Months With The Microsoft Surface Pro 4,Microsoft MSFT +0.74%'s decision to make the Surface line of products was a controversial one that eventually paid off because it drove others,,,Forbes,microsoft,3/16/16 12:13,0.094491118,-0.08725749,18,5,30,private,12
230,104297,Obama Administration Misled Libyan Government to Hide US ...,TEL AVIV – The State Department used deceptive means to ensure staff at the U.S. Special Mission in Benghazi received diplomatic immunity,,,Breitbart News,obama,7/3/16 22:40,0.046649406,0.133250448,163,8,0,private,22
231,70418,Rand Paul: 'I Will Fight Obama Tooth and Nail' on Gun Control,about his ongoing defense of the Second Amendment and his efforts to fight against Obama's penchant for using executive actions for gun,,,Breitbart News,obama,1/5/16 0:04,0,-0.016286166,1373,3,1,private,0
232,76668,Obama Knew Who Was Going To Win The Super Bowl... Last Week,"Obama went on to congratulate the Broncos after admitting the the next 50 years are written on the back of the Constitution,&quot; Obama joked.",,,Huffington Post,obama,2/8/16 8:05,-0.042098457,0.127577591,218,0,4,private,8
233,86137,President Obama Calls Out Ted Cruz for Muslim Surveillance Proposal,President Obama rebuked GOP presidential candidate Ted Cruz's proposal to patrol U.S. Muslim neighborhoods as a part of a,,,ABC News,obama,3/23/16 0:00,-0.039528471,-0.111803399,-1,-1,-1,private,0
234,43201,Disruptions From Twin Quakes in Southern Japan Hit Economy,The twin earthquakes that have paralyzed parts of southern Japan are having ripple effects far beyond the disaster zone but are nowhere near,,,ABC News,economy,4/18/16 7:21,0.052083333,-0.273675168,4,0,0,private,7
235,76090,"Colombia Leader to Ask Obama for Dollars, Terror List Change","On the verge of an historic truce, the leader of Colombia will ask President Barack Obama for more money and tweaks to U.S. policy to help",,,ABC News,obama,2/4/16 8:35,-0.181501562,0.088206291,9,0,2,private,8
236,57594,"Raghuram Rajan, India's icon who tripped","Weekend speculations have thrown up names like SBI chief Arundhati Bhattacharya, former cag head Vinod Rai, chief economic advisor",,,Economic Times,economy,6/18/16 17:00,0,-0.191179778,154,3,310,private,17
237,99797,Obama’s biggest wartime failure is usually his greatest strength,"President Obama may not have envisioned himself as a wartime commander in chief in 2008, but that is what he inevitably became. He will be faulted for many things in this role, no doubt, but one of the weightiest criticisms is, on its surface, the least probable for this rhetorically gifted man: his failures of ",,,New York Post,obama,6/4/16 4:19,0.25446453,-0.03543822,1,1,0,private,4
238,83817,Obama Reverses Course on Drilling Off Southeast Coast,"The Obama administration is expected to withdraw its plan to permit oil and gas drilling off the southeast Atlantic coast, yielding to an",,,New York Times,obama,3/15/16 2:51,-0.152224377,-0.115841341,2402,1,137,private,2
239,48180,The Economist's Crony Capitalism: The Economic List You Want To ...,"It's an attempt to rank countries by the amount of crony capitalism that exists within those economies. They use the wealth listing from here,",,,Forbes,economy,5/9/16 9:28,0.046940059,-0.181443685,16,2,1,private,9
240,5398,Why you should stop asking if a tablet can replace your laptop ...,"Meanwhile, Microsoft recently introduced its first laptop, the high-end Microsoft Surface Book, which actually sports a detachable screen that's a tablet on its own.",,,Business Insider,microsoft,11/29/15 18:02,-0.324759526,0.15,42,6,142,private,18
241,76334,Obama's Political Trap for Clinton,"""""""President Obama has spent seven years denouncing Wall Street and persuading young progressives that the U.S. economy is rigged for the",,,Wall Street Journal,obama,2/5/16 13:25,-0.125778824,-0.053300179,10,1,0,private,13
242,303,"Microsoft’s Stock Math: Fewer Shares, Pricier Shares","Microsoft’s stock finally returned to a nominal level not seen since before the 2000 tech collapse. But without share buybacks, it might not look quite so good. ",,,New York Times,microsoft,11/7/15 3:07,0.044194174,-0.279152865,-1,-1,-1,private,3
243,59880,U.K. Consumers Brace for Brexit Hit as Concern Grows for Economy,"“Concerns over the future of the economy, personal finances and rising costs of living are likely to choke-off consumer confidence and",,,Bloomberg,economy,6/29/16 6:16,-0.059138309,0.088833632,-1,0,2,private,6
244,7399,"Economists trim forecast on economy, but expect higher pay","Economists trim forecast on economy, but expect higher pay Further out, two-thirds of those surveyed expect potential economic growth",,,Economic Times,economy,12/7/15 5:18,0.285520833,0.011599603,5,0,0,private,5
245,14868,5 myths about China's economy,1. China's stock market losses reflect an ailing economy. The dramatic declines in the Shanghai Composite Index this past week were linked to,,,Washington Post,economy,1/7/16 23:41,0.25,-0.062738752,28,1,3,private,23
246,69310,Jeb: Obama admin 'living in alternative universe' on Syria,Bush argued that atrocities from Syrian leader Bashar al-Assad and the Islamic State in Iraq and Syria (ISIS) undermine Obama's claims about,,,The Hill,obama,12/29/15 15:54,0.041666667,-0.026064302,41,7,0,private,15
247,101889,Obama's Ineptitude Enables Terror; Trump Correct to Call Him Out,"The fact that Trump was blasting Obama is nothing new, but the media – fixated on extracting bombshell stories from every word Trump utters",,,Breitbart News,obama,6/18/16 19:40,-0.267640687,-0.030408352,44,0,1,private,19
248,81782,White House: Obama to Meet With Whomever He Wants in Cuba,The White House says President Barack Obama alone will decide who to meet with when he arrives in Cuba on a history-making trip this month,,,ABC News,obama,3/4/16 19:44,-0.01675063,-0.070138757,2,0,0,private,19
249,67743,Obama: Ryan deserves 'kudos',"Hours before Obama spoke, Congress passed the a tax extenders bill and government funding legislation with strong bipartisan votes in both",,,The Hill,obama,12/18/15 20:04,0,-0.129566872,224,0,0,private,20
250,91044,Sept. 11 families criticize Obama opposition to Saudi probe,"On the eve of President Obama's trip to Saudi Arabia, families of victims of the 9/11 terrorist attacks urged the president Monday to push the",,,Washington Times,obama,4/19/16 0:35,-0.198873782,-0.029768105,33,0,2,private,0
251,28730,GLOBAL ECONOMY-Businesses struggled from Asia to Europe in ...,"But it is assessing how much slowing global growth, tightening financial conditions and lower inflation expectations will affect the U.S. economy",,,Reuters,economy,3/3/16 11:39,0,-0.145746379,28,0,0,private,11
252,66110,Obama Administration: Obamacare Has Driven Health Spending Up ...,"Andy Slavitt, formerly of UnitedHealth, is acting administrator at the Centers for Medicare and Medicaid Services. (AP Photo/ Evan Vucci, File).",,,Forbes,obama,12/7/15 0:00,0.52296439,-0.027277236,-1,-1,-1,private,0
253,15784,Watch: Democratic Candidates Respond: Will Taxes Go Up Under Your Economic Plan?,Candidates discuss taxes and the economy at the ABC News Democratic presidential debate. ,,,ABC News,economy,12/19/15 19:56,0,0.034668762,-1,-1,-1,private,19
254,97473,Oklahoma Introduces Measure To Impeach Obama Over ...,"U.S. President Barack Obama pauses as he speaks to the media on the situation in Iraq on the South Lawn of the White House, before his",,,Huffington Post,obama,5/20/16 17:55,-0.141736677,-0.058804194,1769,52,0,private,17
255,87751,Obama says drone strikes carefully planned,"WASHINGTON """""" President Obama on Friday defended his administration's regular use of drones or other airstrikes to target terror leaders or",,,USA TODAY,obama,4/2/16 0:32,-0.153093109,-0.096275149,75,6,2,private,0
256,49373,RBI Governor Raghuram Rajan says taking steps to 'firewall' economy,"&quot;I think the real way we are trying to firewall the economy is, on the first hand, with good policies, including as I said, the moves on reforms that",,,Economic Times,economy,5/13/16 14:00,0.237170825,0.02869838,76,4,6,private,14
257,25411,Plan to revive Russian economy to cost $11.7 billion: Alexei Ulyukayev,"MOSCOW: A Russian government plan to shore up the recession-battered economy will cost around 880 billion roubles ($11.7 billion),",,,Economic Times,economy,2/18/16 11:37,0.030744366,0.061380797,1,0,1,private,11
258,96517,Texas Lt. Gov. accuses Obama of 'blackmail' on transgender ...,"A top Texas official said the state will not yield to &quot;blackmail&quot; from President Barack Obama, after the administration on Friday released a",,,Politico,obama,5/13/16 0:00,0.041666667,-0.2375,643,15,2,private,0
259,20941,"US Economy Stalls, as Only Elites See Income Gains","The U.S. economy hit stall speed as growth shriveled to just 0.7 percent in the fourth quarter of 2015, with strong personal income growth",,,Breitbart News,economy,1/29/16 19:40,-0.049990741,-0.154213785,959,0,0,private,19
260,48728,The Time is Now: Building a Human Economy for Africa,"Leaders of Africa's governments, business and civil society gather in Kigali for the World Economic Forum on Africa meeting this week.",,,Huffington Post,economy,5/11/16 11:28,0.098821177,0,11,50,5,private,11
261,5122,Mexican migrants are heading back home  and that's bad news for ...,We have long known that a growing U.S. economy depends critically on immigrant workers in various sectors. Mexican immigrants contribute,,,Los Angeles Times,economy,11/27/15 13:40,0.153973332,-0.040915854,2925,5,49,private,13
262,76099,Obama Is Pressed to Open Military Front Against ISIS in Libya,"WASHINGTON """""" President Obama is being pressed by some of his top national security aides to approve the use of American military power",,,New York Times,obama,2/4/16 10:12,-0.077471665,0.058667211,901,83,703,private,10
263,81893,Obama Admin Exempts 100 Million from HHS Contraception ...,"The Obama administration claims that, through an """"""accommodation,"""""" it has offered to reimburse the costs of the services it requires the Little",,,Breitbart News,obama,3/5/16 15:55,0,-0.033312612,1065,14,1,private,15
264,6070,"According to Las Vegas, the US economy is doing great","Las Vegas air traffic is the simplest argument yet that the US economy isn't being brought down by the rest of the world. This chart, which comes",,,Business Insider,economy,12/1/15 20:20,0,0.075125699,7,1,24,private,20
265,32086,Germany allows supermarket deal on condition no jobs are lost,"Germany's Economy Minister overturned a decision by the competition watchdog and approved a deal for Edeka, the country's biggest supermarket group, to buy grocery chain Kaiser's, on condition that jobs are not lost. Germany's federal cartel office stopped the planned deal between the unlisted retailers last year, saying the takeover would limit competition in big cities such as Berlin and ",,,Reuters via Yahoo! Finance,economy,3/17/16 7:05,-0.260229099,-0.116323979,0,0,0,private,7
266,81553,Palestinian circus artist held by Israel is to appeal case,"File - This Thursday, May 21, 2015 role photo shows Palestinian Parliament member Khalida Jarrar of the Popular Front for the Liberation of",,,Washington Times,palestine,3/3/16 16:12,-0.316227766,0.055901699,5,0,0,private,16
267,88963,Cramer Remix: Obama's sway on the stock market,&quot;Who ever said that the Obama administration is bad for the stock market?&quot; Cramer said. Read MoreCramer: We should thank the Treasury.,,,CNBC,obama,4/7/16 0:22,0.044194174,0.053209402,9,1,1,private,0
268,26703,Grand bargain to rescue global economy seen unlikely at G20 meet,"Investors hoping for a grand plan from the world's top financial officials to stabilise shaky markets are set for disappointment, insiders say, when finance ministers and central bankers gather this week in Shanghai to discuss the troubled global economy. Stubbornly week demand, falling equity markets and currency volatility pose a challenge to the Group of 20 (G20) major economies that some are ",,,Reuters via Yahoo! Finance,economy,2/23/16 23:39,0.075377836,-0.247466836,0,0,0,private,23
269,67863,Obama Admin. Urges High Court to Reject Marijuana Lawsuit,The Obama administration says the Supreme Court should reject a lawsuit from Nebraska and Oklahoma that seeks to declare Colorado's legalization of marijuana unconstitutional. ,,,New York Times,obama,12/15/15 16:19,0.10625,0.054574858,-1,-1,-1,private,16
270,22207,"Arun Jaitley woos sovereign funds to invest in infrastructure, railways","&quot;When people start noticing an economy, when people start investing in an economy, and that happens when the credibility of that economy is",,,Economic Times,economy,2/4/16 8:20,0,-0.051031036,6,1,1,private,8
271,91603,President Obama Mourns Death of 'Creative Icon' Prince,"President Barack Obama and Michelle Obama joined millions of fans around the world in mourning the death of music legend Prince, who died",,,ABC News,obama,4/21/16 21:17,-0.055242717,0.026064302,1371,2,9,private,21
272,57028,Why Microsoft Didn't Beat Sony At This Year's E3,"Along with several other big players in the video game industry, both Microsoft and Sony held big pre-E3 press conferences this year. Microsoft",,,Forbes,microsoft,6/16/16 12:00,0.077777778,-0.037564513,-1,5,6,private,12
273,76796,"Obama, Italy's Mattarella discuss fight against Islamic State in Libya","During a meeting in the Oval Office, Obama and Mattarella talked about the Obama and Mattarella also discussed the refugee crisis facing",,,Reuters,obama,2/8/16 18:45,0,-0.02665009,30,14,2,private,18
274,98504,Asia Pacific|Obama Admits World Leaders 'Rattled' by Donald Trump,"President Obama told reporters in Japan that leaders at the Group of 7 meeting are """"""rattled"""""" by Donald J. Trump, the presumptive Republican",,,New York Times,obama,5/26/16 18:35,-0.166666667,-0.133250448,204,4,13,private,18
275,53104,"For Assistants in Prestige Fields, Overtime Rule May Alter Career Path","Call it the &quot;Devil Wears Prada&quot; economy, after the novel depicting life working for a fictionalized Anna Wintour, the longtime Vogue editor.",,,CNBC,economy,5/31/16 12:20,-0.037688918,0.028173385,29,2,104,private,12
276,31861,Microsoft says it will still accept Bitcoin after 'inaccurate' info released,Bitcoin was almost dealt a major blow today when it seemed Microsoft would stop accepting the cryptocurrency for digital purchases through,,,The Verge,microsoft,3/15/16 0:00,0.044939548,0.016669422,90,11,23,private,0
277,6431,Yellen Signals Confidence in Economy Ahead of Fed Meeting,"Federal Reserve Chair Janet Yellen speaks about the outlook for the U.S. economy, inflation and monetary policy. She speaks at the Economic",,,Bloomberg,economy,12/2/15 20:27,0.125,0.130321509,9,0,0,private,20
278,14371,EconomyEurozone economy ended 2015 'on solid footing',"The eurozone economy as a whole ended 2015 on a positive note, final readings of the closely-watched purchasing managers' index surveys",,,Financial Times,economy,1/6/16 9:13,-0.051031036,-0.041673555,0,0,0,private,9
279,81369,GOP Rep Wants To Block Obama From Handing Gitmo Over To Cuba,Republicans want to make sure there's no chance the Obama administration can shut down Gitmo by returning the land on which the facility is,,,Daily Caller,obama,3/2/16 16:47,-0.135316469,-0.118125853,13,3,0,private,16
280,78388,"President Obama Criticizes GOP Field, Particularly Donald Trump","President Obama on Tuesday offered an extended critique of the Republicans running to replace him, describing them as """"""troubling"""""" to people",,,New York Times,obama,2/17/16 0:55,0.2032932,-0.0750124,474,63,12,private,0
281,26791,We just got the clearest sign yet that something is wrong with the US ...,The consensus over the state of the economy had been that gains in the labor market and in consumer spending were propelling growth amid,,,Business Insider,economy,2/24/16 15:20,-0.040645981,-0.025515518,61,6,134,private,15
282,25780,Fridges and flour: Syrian refugees boost Turkish economy,"A senior economy official also told Reuters the Syrian refugees were some of their spending is rooted in the cash-based, informal economy.",,,Reuters,economy,2/19/16 17:49,0.088388348,0.026064302,18,1,10,private,17
283,4399,Microsoft Restarts Windows 10 Secret Automatic Spying,"Microsoft MSFT -1.89% has been on a roll lately. Its massive Windows 10 update 'Threshold 2' has far more good features than bad ones, the",,,Forbes,microsoft,11/24/15 16:10,-0.051031036,0.013453701,506,110,177,private,16
284,11683,Cashin: Concerned about economy; oil to retest lows,"The current uptick in oil prices that has helped to lift stocks looks like a short-covering rally, Art Cashin said. ",,,CNBC,economy,12/24/15 7:15,0.132582521,0.130324573,0,0,0,private,7
285,66239,Obama's Favorite Moment Was Rainbow Lit White House,President Obama's favorite moment of 2015? Sitting in the rainbow lit White House while a crowd of people gathered outside to celebrate the,,,Breitbart News,obama,12/9/15 19:24,-0.063836029,-0.118444842,3166,1,1,private,19
286,64346,Obama heads to Paris climate summit,"U.S. President Barack Obama leaves Washington, D.C., to meet with world leaders at the international climate summit in Paris. Rough Cut (no",,,Reuters,obama,11/29/15 20:44,0,-0.022968306,1,1,0,private,20
287,70973,Obama to Field Questions on Gun Debate in Live TV Forum,"WASHINGTON """""" Two days after breaking down in tears while announcing executive actions on guns, President Obama will field questions",,,New York Times,obama,1/7/16 17:04,0.22403968,0.073902933,425,6,45,private,17
288,24079,EconomyItaly's economy barely grew in final three months of 2015,"The Italian economy expanded by a worse than expected 0.1 per cent in the final three months of 2015, marking a disappointing end to the year",,,Financial Times,economy,2/12/16 9:10,-0.072916667,-0.375157498,2,0,1,private,9
289,22184,TPP deal will give US advantage over other economies: President ...,Obama asked lawmakers to enact the deal into law as soon as possible so that the American economy can immediately start benefiting from,,,Economic Times,economy,2/4/16 6:47,0.028218936,-0.169417961,28,2,19,private,6
290,96441,Palestinian national museum to open after 20 years of planning,"Nearly two decades in the making, the $24m Palestinian Museum is finally ready and will open on May 18. The centrepiece of this national",,,Financial Times,palestine,5/6/16 0:00,-0.085648148,0.050680587,-1,-1,-1,private,0
291,2695,Microsoft planning to automatically offer Windows 10 to existing PCs,Microsoft launched Windows 10 earlier this year with a reservation system designed to tempt Windows 7 and Windows 8 users to upgrade for,,,The Verge,microsoft,10/29/15 0:00,0.166666667,-0.097082618,-1,-1,-1,private,0
292,22915,The trade-off economy  a new cheerful side to the dismal science,"Trade-offs have long been at the center of economics. The aphorism """"""there is no such thing as a free lunch"""""" captures a central economic idea:",,,Washington Post,economy,2/8/16 0:41,-0.114267241,0.02860027,69,3,37,private,0
293,41953,Greek economy seen stuck in recession this year - think tank,"Greece's economy will shrink 1.0 percent this year with the recession expected to deepen after a 0.3 percent contraction in 2015, an influential think tank IOBE projected in a quarterly report on Wednesday. &quot;There is a rational expectation that there will be growth in the second half, but this will not be enough to erase the recession which will turn out deeper than last year,&quot; said IOBE Chief ",,,Reuters via Yahoo! Finance,economy,4/13/16 5:20,0.035026617,-0.29061905,0,0,0,private,5
294,99451,Obama previews his role in the presidential campaign as an attacker ...,President Obama burst into the general election debate on Wednesday with a withering critique of Donald Trump and a defense of his own,,,Los Angeles Times,obama,6/2/16 0:15,-0.037688918,-0.276571202,21,0,0,private,0
295,39945,"UK services PMI edges up, first-quarter GDP growth likely to slow, Markit says","Britain's economy appears to have slowed since the start of this year as worries about the global economy, government spending cuts and a vote on staying in the European Union take their toll, a closely watched survey showed on Tuesday. Financial data company Markit said its Purchasing Managers Index for services recovered only slightly last month after reaching its lowest in nearly three years ",,,Reuters via Yahoo! Finance,economy,4/5/16 2:22,-0.147550477,-0.078211806,0,0,0,private,2
296,45854,"U.S. Growth Falters Amid Consumer, Business Caution","The U.S. economy stumbled out of the gate in 2016 as consumers and businesses showed renewed signs of caution, underscoring the uneven growth that has been a hallmark of the nearly seven-year expansion, the worst performance in two years. ",,,The Wall Street Journal,economy,4/28/16 6:56,-0.265165043,-0.281228599,184,0,0,private,6
297,6888,Microsoft explains how its augmented reality headset HoloLens is ...,Leaked documents from Microsoft explain how to use its augmented reality headset HoloLens. The set of videos and written instructions show how a user would,,,Business Insider,microsoft,12/4/15 11:40,0,0.038618056,4,0,0,private,11
298,14447,Dollar Rises Amid China Economy Concerns,"Investors have returned to the dollar in the first trading days of 2016, amid fresh signs of economic weakness in China and the eurozone.",,,Wall Street Journal,economy,1/6/16 15:09,0.153093109,-0.052852612,4,1,1,private,15
299,62095,Obama’s inaction plants doubt he can keep America safe,"President Obama’s appallingly tepid response to the Paris slaughter makes him an outlier in a world suddenly determined to crush the Islamic State barbarians. In one of the worst appearances ever by an American president during a crisis, Obama, meeting in Turkey with other heads of state, called the atrocity a “setback” and urged patience ",,,New York Post,obama,11/17/15 22:55,0.019764235,-0.231649609,722,8,78,private,22
300,20528,BOJ Introduces Negative Interest Rate to Boost Economy,"The Bank of Japan on Friday introduced a negative interest policy for the first time, seeking to shore up a stumbling recovery in the world's third-largest economy ",,,ABC News,economy,1/28/16 20:08,-0.07549838,0.15059522,30,0,6,private,20
301,58577,I have changed my mind on Brexit,My reasons for supporting Remain are both moral and economic moral decision that Britain will be able to protect its own economic interests.,,,Financial Times,economy,6/22/16 20:20,0.033465604,0.149869735,-1,0,670,private,20
302,16839,Canada's Trudeau Optimistic on Boosting Economy,Canada Prime Minister Justin Trudeau said Thursday he was optimistic his government could help boost the country’s economy but acknowledged that growth has ‘not been as strong as we’d like.’ ,,,The Wall Street Journal,economy,1/14/16 13:25,0.051031036,0.071815532,6,1,0,private,13
303,47525,Why Ford And Microsoft Are Betting On Pivotal Software At A $2.8 ...,"Ford announced Thursday it had led a $253 million investment in Pivotal Software, joined by Microsoft, in a deal that values the EMC and",,,Forbes,microsoft,5/5/16 17:34,-0.037688918,-0.208514414,47,9,469,private,17
304,64217,"Obama's Bookstore Haul: a Franzen, a Rushdie and a Wimpy Kid","It may say something about the era that even in his pleasure reading, President Obama cannot seem to get away from the dicey modern issues",,,New York Times,obama,11/28/15 23:51,-0.273244656,0.000458333,69,1,5,private,23
305,82625,Economists Weigh In On Obama's Claim Financial Regulations Are ...,"Following his meeting with financial regulators Monday, President Barack Obama released a statement in defense of regulations, like",,,Daily Caller,obama,3/9/16 20:28,0.041666667,-0.076930599,13,1,0,private,20
306,76239,Obama to Propose a $10-a-Barrel Fee on Oil,"WASHINGTON """""" President Obama's budget request to Congress will include a new fee on oil companies, requiring them to pay $10 to the",,,New York Times,obama,2/4/16 21:05,-0.083333333,0.02273103,1147,36,705,private,21
307,96725,Obama chides Rutgers students for pressuring Condoleezza Rice to ...,"Speaking at the university's commencement Sunday, Obama said pressuring or not hearing what she had to say """""" I believe that's misguided,&quot; Obama said.",,,Business Insider,obama,5/15/16 22:15,0,-0.074420261,185,5,20,private,22
308,70478,Obama Seeks to Curb Gun Violence Through Executive Actions,President Obama is expected to unveil measures today intended to advance his gun safety agenda. One of the measures clarifies an existing,,,ABC News,obama,1/5/16 15:44,0.083333333,0.070474681,1656,89,17,private,15
309,98740,Obama: Memory of Hiroshima Bombing 'Must Never Fade',"In the first visit to Hiroshima, Japan, by a sitting U.S. president, Barack Obama mourned the victims of the atomic bombing on Aug. 6, 1945. ",,,The Wall Street Journal,obama,5/27/16 16:51,-0.132582521,-0.114819832,291,0,0,private,16
310,72205,Obama Reveals 'One Of The Few Regrets' Of His Presidency,President Barack Obama revealed &quot;one of the few regrets&quot; of his time in office in his final State of the Union speech. Speaking in front of a joint,,,Huffington Post,obama,1/13/16 3:24,0.015811388,-0.075311852,181,0,0,private,3
311,97284,Obama's War on Inequality,"Each tells you a lot about both what President Obama has accomplished and the stakes in this year's election. One of those stories, I'm sorry to",,,New York Times,obama,5/20/16 8:55,-0.0625,0.085800809,1911,64,146,private,8
312,82579,GOP: Obama's Medicare drug plan costly and ineffective,"Three senior Republicans are blasting the Obama administration's new proposal to overhaul the way Medicare pays for prescription drugs,",,,The Hill,obama,3/9/16 16:55,0,-0.033456461,3,5,0,private,16
313,95823,Two top economists spar on Obama's jobs record,"For the Democrats: Princeton economics professor Alan Krueger, chairman of President Barack Obama's Council of Economic Advisors from",,,CNBC,obama,5/10/16 13:55,0.143631065,0,38,1,10,private,13
314,93327,Graham: Iran 'giving Obama the diplomatic finger',"""""""They're basically giving Obama the diplomatic finger."""""" The nuclear pact sets limits on Iran's ability to build a nuclear weapon, in exchange for",,,The Hill,obama,4/29/16 18:55,0,0.086881006,13,0,0,private,18
315,29563,Spain's Political Deadlock Dents Economic Rebound,"MADRID""""""An 11-week political impasse in Spain has hurt the country's rebounding economy, as some businesses say they are holding back",,,Wall Street Journal,economy,3/6/16 23:40,-0.153093109,0.104266875,22,0,19,private,23
316,49347,Nebraska exit polls: Government spending top concern,"Worries about the economy topped the concerns for both Democratic and Republican voters in West Virginia on Tuesday, but Republicans in Nebraska were less concerned about the economy and more concerned about government spending, according to early exit poll results. Podcast favorites: Blindsided: How ISIS Shook The World | Bernie gets the Axe | Guns in America ",,,CNN,economy,5/10/16 20:21,-0.212605016,0.235127202,-1,-1,-1,private,20
317,95744,Obama weighs historic decision on whether to lift Vietnam arms ban,One major factor in Obama's decision will be whether Vietnam will move Obama eased the ban on lethal arms sales to Vietnam in October,,,Reuters,obama,5/10/16 1:37,0.08584698,0,94,5,21,private,1
318,70894,Cruz: Obama is 'not telling the truth' about guns,"Ted Cruz, who is working to solidify his lead in the crucial early voting state, on Wednesday accused President Barack Obama of wanting to",,,CNN,obama,1/7/16 12:04,0.166666667,0.057409916,408,12,0,private,12
319,60180,Hope for strong successor to Raghuram Rajan soon: Naushad Forbes,"He also said that in order to build a dynamic and entrepreneurial economy, one should be welcoming of talent from all over the world.",,,Economic Times,economy,6/30/16 11:20,0.118585412,-0.025515518,-1,85,0,private,11
320,66136,How Elizabeth Warren Convinced Obama's Treasury To Aid Fraud ...,"But when those allegedly defrauded borrowers filed their debt cancellation applications with the department, the Obama administration had not",,,Huffington Post,obama,12/9/15 12:24,0.0625,-0.200738767,910,2,7,private,12
321,7626,Sharing Economy -- What Are We Really Sharing?,"If you have not been caught in the whirlwind of sharing economy, chances are that you were living in a cave. Though cave renting is quite",,,Huffington Post,economy,12/7/15 21:26,0,-0.111336764,17,1,12,private,21
322,47418,Brexit Uncertainty Drags U.K. Economy to Near Stagnation,Bank of England officials have said they will interpret economic data around the referendum with caution. The nine-member Monetary Policy,,,Bloomberg,economy,5/5/16 10:08,-0.166666667,-0.006819309,26,3,16,private,10
323,61222,Monsanto and Microsoft Partnering to Invest in Brazil Agriculture ...,U.S. biotech company Monsanto and Microsoft announced on Monday a partnership to invest in agricultural technology startups in Brazil.,,,Fortune,microsoft,7/5/16 9:24,0.083333333,-0.02795085,-1,12,87,private,9
324,79387,Obama Pledges Federal Support to ‘Terrorized’ Kalamazoo,President Obama vows to assist investigation of Kalamazoo shootings. ,,,ABC News,obama,2/22/16 11:08,-0.188982237,0.104166667,17,1,1,private,11
325,23796,"War, Plunging Oil Prices Send Iraq's Economy Into Crisis","Iraq's economy is almost completely reliant on oil, which accounts for 95 percent of government revenues. With global prices hovering around",,,ABC News,economy,2/11/16 8:20,-0.125,0.132766536,11,3,11,private,8
326,92169,"Obama Addresses Young Brits, Meets With Leaders as UK Tour ...","LONDON""""""President Barack Obama's final day in Britain had all the markings of a farewell tour, filled with a bit of sightseeing, a walk down",,,Wall Street Journal,obama,4/23/16 18:55,-0.079056942,-0.136961806,13,0,1,private,18
